3.0918,0.92207,0.86931,2.5568,3.5542,0.90231,3.2174,1.2099,0.48215
4.5873,4.5824,1.823,6.1275,2.9447,0.52278,3.8796,4.7308,0.48335
2.9445,1.1859,3.8571,2.0126,2.6894,2.5084,2.7166,0.045986,0.47604
2.874,4.0457,2.0366,6.1732,3.7653,5.0075,5.3263,2.0625,0.48083
0.86496,4.7394,2.8737,3.998,5.3405,1.2043,2.8529,5.7655,0.47664
0.068416,1.3241,2.7905,2.3568,4.7194,4.8241,0.096783,3.6968,0.48275
4.7644,3.7759,5.2033,5.3877,3.6402,1.824,5.4856,5.3733,0.48358
2.0103,4.7057,2.6788,3.893,5.8101,1.3628,4.123,3.7993,0.48287
6.1851,4.01,2.1721,1.5836,0.40677,0.10503,5.1711,5.1684,0.47676
1.3838,3.7519,4.241,4.9817,6.2288,2.5048,5.9802,5.526,0.47855
2.1282,1.8566,1.3916,2.7202,0.33297,2.3944,0.31989,2.0168,0.48143
3.2917,4.5968,2.9358,2.2463,1.2535,4.1428,1.477,0.77255,0.47532
4.7431,5.9395,1.9777,2.0752,2.6562,0.44559,0.398,4.5321,0.47699
2.9145,2.6739,3.9386,4.3817,0.6755,0.95884,2.6494,2.7668,0.47831
0.78428,4.9146,5.5126,1.688,3.9186,0.10415,5.4276,0.7963,0.48119
1.9635,0.35274,2.8129,5.0786,0.30155,0.715,0.51286,3.706,0.47604
3.17,5.2482,4.9289,1.8554,1.7883,4.0953,2.9727,0.22662,0.47628
4.2339,1.2079,2.8712,3.4188,0.3835,2.53,0.78881,1.2578,0.4746
4.839,2.4825,4.1232,3.0657,4.4203,2.0171,4.8562,4.953,0.47568
0.81892,1.8855,0.82838,5.3744,4.2,3.5055,5.2868,0.076006,0.4837
0.14398,0.50331,2.7205,5.5819,2.3787,6.2421,0.272,1.906,0.48838
3.2615,5.684,5.7134,1.1585,1.1825,5.2432,3.0564,0.13431,0.4849
5.0893,2.3257,3.8043,3.6779,4.6936,4.3959,1.5043,6.2674,0.47903
0.079192,3.3345,4.8178,5.6436,2.1387,5.7696,5.9846,3.657,0.48227
4.2253,3.1046,3.1711,2.803,4.997,0.24962,5.9307,1.8433,0.48263
4.3153,0.83039,3.1294,5.7923,3.0656,0.44192,3.8575,5.8368,0.47496
2.8227,1.2972,5.2961,1.753,3.3029,2.9783,6.1166,3.1863,0.48071
5.7478,0.47871,0.42604,3.8254,0.17901,2.1939,2.1668,2.8569,0.4764
4.0486,3.1914,3.602,4.288,4.0478,5.8889,5.6414,3.6937,0.47688
0.032923,1.6434,5.9236,1.4339,2.2032,3.076,2.7306,1.6596,0.47568
3.0438,2.2435,3.2538,0.086504,1.4401,3.3907,1.4817,1.9182,0.48694
5.3993,0.67899,1.2219,2.6184,2.7262,5.6251,5.9114,2.3352,0.48191
5.2176,4.9483,5.3278,5.8967,2.4031,2.8063,4.2991,1.5359,0.48179
4.0788,0.66969,1.5811,2.1553,2.9518,5.5106,0.40785,3.6728,0.47508
4.233,6.1934,4.4028,4.8993,6.1543,1.5933,5.469,4.3721,0.47652
3.6348,1.1131,3.3946,1.0979,2.2895,1.7204,4.4069,0.45206,0.4752
1.7223,3.5965,5.9617,2.1486,4.8658,2.0632,3.8009,6.1015,0.47616
3.5219,0.28177,3.9228,0.90853,3.4731,3.4404,4.6016,4.7317,0.47915
4.2206,4.9456,5.2652,4.5036,5.5866,1.3831,1.5924,5.0653,0.4867
2.2144,1.1913,0.049844,4.3939,2.2302,4.2187,3.773,4.7227,0.49904
0,2.7504,3.0097,3.2749,4.4944,0,6.0852,0,0.49401
2.0315,0.69195,2.521,2.9832,6.2832,6.2832,6.2832,6.2832,0.47951
2.191,5.4609,2.9746,0.31652,6.2832,0,6.2832,3.0612,0.47999
3.4344,4.4614,6.2832,6.2832,0,0,1.4255,6.2832,0.47723
5.2945,4.6414,2.8729,5.7719,0.79891,3.887,1.9558,0,0.48275
3.6262,1.1412,2.6949,0,0,6.2832,6.2832,5.2452,0.48287
6.2832,0,3.6814,4.1843,0,6.2832,0,2.5607,0.48083
2.5834,6.2832,3.1343,0.44014,0,0,5.7569,1.7685,0.47879
6.2832,0,4.1589,0,3.8437,0,2.1583,0,0.47556
0,6.2212,2.6424,6.2832,0,6.2832,6.0152,2.636,0.48275
6.2832,0,3.3308,6.2832,0,6.2832,6.2832,0,0.48634
3.6736,6.2832,0,1.2343,4.5864,6.2832,0,0,0.47771
5.9269,0,2.025,6.2832,0,6.2832,0,5.8114,0.48155
0,6.2832,1.6085,3.1546,0,6.2832,1.4981,4.3614,0.47927
0,0,0,0.35344,5.9412,6.2832,3.8362,0,0.4752
3.4257,0,6.2832,6.2832,1.9982,1.5805,6.2832,6.2832,0.4746
0.65628,6.2832,4.0792,6.2832,5.0938,5.0271,0,4.2949,0.48538
5.4549,3.9859,2.2948,4.6318,4.1003,3.9413,6.2832,6.2832,0.47556
4.6187,0,6.2832,6.2832,4.0399,6.2832,1.8052,5.0757,0.47819
6.2832,0,5.9705,6.2832,1.098,5.8492,6.2832,3.9893,0.48215
0.43189,0.38333,5.5438,3.7335,0,5.3907,3.1319,6.2832,0.47723
0,0,6.2832,4.2767,0,6.2832,0,0,0.47999
0.80963,0,6.2832,6.2832,6.2832,1.6965,0.66314,6.2832,0.48227
0,6.2832,0.26511,2.3475,6.2832,6.2832,6.2832,6.2832,0.47999
0,5.6724,0,6.2832,6.2832,0.76426,5.2535,0.05261,0.48059
4.6109,4.5924,0,6.2832,0,0,6.2832,2.3105,0.47843
1.9592,2.8932,6.2832,6.2832,6.2832,6.2832,0,3.6682,0.47496
3.3708,5.6445,0,1.8242,6.2832,6.2832,3.9076,0,0.47568
0.30735,0.39793,4.935,0,0,3.0039,2.3317,5.7205,0.47735
0,0,0,0,0,2.8742,5.4292,0.27992,0.47855
0.97829,0,0,5.0962,5.1887,6.2832,0.33225,0,0.47508
0.5247,6.2832,4.9079,3.2257,0,0,1.6932,6.2832,0.48239
1.9458,2.8741,0.17162,6.2832,3.1799,0,1.3423,6.2832,0.47652
0,4.1608,0.48553,6.2832,0,3.1352,6.2832,4.2451,0.47472
6.2832,0,0.94852,0,6.2832,0.57247,6.2832,6.2832,0.47556
6.2327,6.2832,0,6.2832,4.6697,6.2832,0,1.8671,0.49089
1.8672,0,5.3128,6.2832,6.2832,1.7754,4.3819,6.2832,0.47352
6.2832,0,5.1948,6.2832,4.9218,6.2832,0,1.4451,0.47628
1.9966,5.5527,1.8399,0,1.3575,0,2.6502,2.625,0.48418
6.2832,0,3.8644,0,6.2832,0,0.45699,0,0.47951
2.1966,0,3.3528,0,0,6.2832,4.267,6.2832,0.47735
6.2832,6.2832,6.1355,3.3245,4.9554,0.78131,2.7437,4.3445,0.48203
0,4.3051,4.6348,0,4.6785,0,0,3.9308,0.4764
5.1742,1.6173,3.887,0,2.8445,2.3358,6.2832,6.2832,0.48095
6.2832,0,1.7874,2.3013,0,5.3304,6.2832,6.2832,0.48023
0,2.0508,6.2832,6.2832,3.1311,1.6259,1.7826,0,0.47723
6.2832,6.2832,6.2832,5.0607,3.2927,6.2303,1.417,6.2832,0.48299
6.2832,0,6.2832,0.23034,6.2832,6.2832,6.2832,6.2832,0.48574
1.2963,0,2.3327,0,0,6.2832,6.2832,1.9587,0.47927
3.1166,6.2832,6.2832,6.2832,2.4079,6.2832,6.2832,6.2832,0.47975
6.2832,3.724,0,0,1.1931,0.60065,0,1.8986,0.48167
0,6.2832,6.2832,4.9391,3.8603,6.2832,6.0435,3.4835,0.47688
6.2832,0,2.7895,6.2832,6.2832,4.5446,0,0.8154,0.47747
0,3.5027,0,6.2832,0,0.080039,5.4474,5.0544,0.48203
6.2832,3.9667,2.1238,6.2832,6.2832,3.1388,6.2832,0,0.48275
5.2698,0,3.4122,0.63106,0,2.1321,4.6279,6.2832,0.48083
1.4634,0,6.2832,3.4353,0,6.2832,0.70157,0,0.47676
0,0,0,0,0,0.88754,6.2832,0,0.47807
6.2832,0,5.6209,1.1049,6.2832,5.2291,6.2832,0,0.47664
6.2832,0,6.2832,6.2832,6.2832,6.2832,6.2832,0,0.48454
4.5929,3.8444,4.7882,2.6048,0,0,0,0.45941,0.48167
5.8493,6.2832,6.2832,6.2832,6.2832,2.5055,0,6.2832,0.48143
6.2832,4.0279,0,6.2832,6.2832,5.7469,0,0.20738,0.47256
1.4169,0,1.4805,6.2832,1.2783,6.2832,0.63968,6.0182,0.47711
0,4.0893,6.2832,0,4.1812,0,0.34599,1.7219,0.47711
1.2778,0.49389,6.2832,6.2832,4.6107,5.8905,6.2832,1.1586,0.48131
0,0,4.7392,5.8863,0,1.5616,0,0,0.47628
6.2832,0,6.2832,0,0,6.2832,0,0,0.48454
1.1099,0,6.2832,2.0379,0.98638,0,6.2832,0,0.47987
6.2832,5.8785,6.2832,0,0,0,6.2832,4.5278,0.47352
5.8561,6.2832,6.2832,2.423,5.7781,6.2832,6.2832,4.1735,0.47532
0,6.2832,0,0,3.3511,5.5509,6.2832,2.5498,0.48227
0,2.3103,0,0.11908,0.43594,0,0,5.2992,0.48167
2.1957,5.2814,0,0,6.2832,1.6625,6.2832,0,0.47628
0,6.1912,0,2.6934,0.77623,6.2832,2.668,6.2832,0.48287
6.2832,6.2832,6.2832,5.9283,0.53825,0,6.2832,5.728,0.48323
0.91531,0.66779,0,6.2832,1.0925,0.39814,6.2832,6.2832,0.48083
6.2832,5.0759,6.2832,2.2692,0,0.47017,6.2832,3.2039,0.47723
5.5046,6.2832,6.2832,6.2832,0,5.5678,0.6249,0.13885,0.47927
0,0,0,0,6.2832,6.2832,6.2832,4.476,0.48227
0.57613,0,0.86224,0.05111,3.1207,4.1961,6.2832,2.6825,0.47556
2.4386,3.0917,2.4748,4.6141,0,0.24523,5.0004,3.94,0.48095
2.4547,1.4578,1.8605,1.9077,3.1118,2.6241,3.6307,6.2832,0.48035
3.7865,0.93499,3.5937,5.5338,3.8086,6.2832,0.65753,3.3504,0.47616
3.2369,1.0469,3.3669,6.2832,0,4.5676,3.5931,1.1851,0.47987
2.4466,0.87105,0.81123,1.4657,4.9548,6.1246,6.0634,2.8338,0.48191
5.9795,0.71585,2.1717,2.8899,2.675,4.1592,2.7165,4.3673,0.48299
1.0556,5.284,5.235,2.2362,2.7608,0.75241,6.2832,1.697,0.48011
3.7824,2.9075,2.4692,2.7467,4.1491,3.6895,1.6732,5.8808,0.47783
0,3.6249,5.7367,4.2469,0.66795,0,6.1109,2.0928,0.47879
6.2521,6.2832,0,6.2832,3.0444,6.2832,3.7985,1.2294,0.48251
3.3691,2.3407,0.63018,2.2845,5.054,2.8128,1.0936,0,0.47723
4.1705,3.8753,0.10167,5.4425,2.745,2.8267,6.2832,6.2832,0.48454
1.5936,4.1765,0,1.5259,0.99092,4.7821,3.6536,3.8038,0.47927
4.3533,1.652,4.2218,1.4068,3.1195,3.7932,4.141,6.2832,0.48838
0.40885,1.0245,3.2771,5.5356,0,2.3265,0,2.9723,0.47747
0,6.0365,3.6207,4.9535,6.2832,5.5717,4.5276,5.2243,0.47939
6.2832,5.5645,3.3335,4.8985,4.0418,0,5.0394,1.6144,0.4764
3.7718,0.40017,0,5.5499,4.0476,4.7079,1.6286,6.1638,0.48023
3.1377,3.6417,6.252,0.33549,0,0,6.0577,0,0.47484
0,0,0,6.2832,1.1185,6.2832,5.0055,5.7737,0.47699
0.9571,1.246,5.505,2.3525,1.2584,5.2672,2.6459,6.0551,0.48347
0,0.95763,4.411,4.3662,2.2511,3.514,0,4.4025,0.48634
6.2832,6.2832,0,6.2832,5.1941,6.2832,0,1.8279,0.48574
5.5672,6.2832,0,6.2832,4.6662,0,5.85,0,0.48502
6.2832,5.2121,0,6.2832,5.0003,4.446,0,0.55293,0.47472
3.8211,1.8779,2.549,0.23653,0,5.4089,1.2805,2.4354,0.48059
0.6538,6.2832,4.8779,1.4849,0.28204,0.32393,5.4886,0.58095,0.48143
0,2.0648,5.3051,3.6158,4.1325,0.86215,6.2357,6.2832,0.48119
0,2.7857,0.52869,2.5807,2.3204,4.0317,6.2832,0,0.48215
0,3.6589,2.8972,4.3863,4.1932,0,2.8953,3.242,0.4758
0.29798,4.9503,3.8384,4.4954,4.7858,6.2832,6.2832,3.5027,0.47939
1.8052,4.9269,0,6.2806,3.5845,1.3454,0,0.82438,0.48155
2.7927,2.6597,0.96597,2.7887,4.2689,0,5.9702,2.7483,0.48047
6.251,4.5134,1.0216,6.2832,4.8992,2.5021,0.88739,0.84442,0.4758
6.2832,2.5604,0.019799,6.1422,0,6.0227,1.2064,1.0968,0.48394
0.85884,1.4928,3.8568,2.7718,1.6994,4.6826,4.3498,2.6635,0.48311
0.53017,1.0981,4.039,0,5.5636,0,5.8809,0.018226,0.47819
4.0227,6.2832,0.22054,3.728,3.9073,0,6.2832,0,0.47616
1.6166,3.2102,5.4943,0.10868,4.2708,0,0,0,0.47676
2.9967,6.2832,0.96617,3.359,6.2832,4.6351,0.94299,0,0.4861
4.1927,1.1727,2.1442,3.5757,6.2832,3.2678,3.9359,4.061,0.48287
1.2968,3.8253,4.7031,0.39776,5.7606,2.9724,3.4468,6.2832,0.48107
6.2832,2.3771,6.2832,3.0877,2.6839,0,4.6133,4.5689,0.48047
5.1278,0.98516,0.45807,2.6764,1.6382,6.2832,3.8148,4.4522,0.48263
0.022045,2.3543,0,3.4744,2.4691,0,5.0579,1.7368,0.47604
2.023,0.1142,2.5483,3.3915,3.8616,6.1611,5.5579,2.2469,0.4734
5.6525,1.8521,5.8588,0,4.1126,6.029,6.2749,0.41875,0.47556
0,2.0825,2.7321,1.4943,0.029497,5.0394,6.0783,0,0.47807
4.0741,5.4531,3.0473,5.8591,0,4.3468,3.6084,4.8405,0.47819
0,5.2385,0.63309,1.1471,4.9307,0,3.9241,0.13607,0.47915
0,5.6451,3.0518,6.2832,6.2832,2.0174,6.2832,4.4155,0.47616
0,2.9711,3.6981,3.3631,4.6955,6.2832,2.3728,0,0.48131
2.7164,4.1396,0.033473,3.9768,0.8374,0,6.2832,6.2832,0.47783
6.2511,3.4436,0,6.2832,5.8137,6.2832,2.3211,0.8313,0.47628
5.5005,0.44517,4.0491,0,0.6838,5.6992,6.2832,4.6278,0.47604
0.54045,1.1667,2.1016,5.4925,2.8857,4.8726,0,5.0874,0.48418
0.98242,0.49469,0.0089613,3.3745,1.5901,0,5.226,0.14196,0.47508
5.6834,0.12092,5.039,0,1.0223,6.2832,5.2174,4.6254,0.4758
3.3143,0.79223,5.2824,5.5263,5.829,5.1863,4.0437,3.5,0.47556
2.1846,4.2365,3.4847,4.4016,4.2217,6.2832,0.098315,0.22433,0.48287
5.2493,5.7726,3.1731,2.2611,5.0516,0,6.2832,0,0.47819
0,4.2044,6.2832,0,3.6582,0,1.335,0,0.47987
4.546,6.2832,1.8459,5.5158,3.1596,5.9446,1.4783,5.8906,0.48167
3.128,3.0315,1.3328,4.2482,2.8712,2.2678,0,5.355,0.48083
0,0.32026,3.6619,4.0268,6.2163,6.2832,6.044,0,0.48047
4.8266,1.5954,3.9321,6.2832,1.6562,2.3296,2.0644,3.5645,0.48382
1.5924,0.080392,5.6093,5.4109,0.92944,4.1172,0.84804,2.1364,0.4752
0,1.0896,3.3902,0.20211,1.9319,0,6.0866,0,0.48526
2.582,3.208,5.7659,1.4549,1.5927,1.056,3.5707,0.87486,0.48382
2.0445,0,1.4342,4.8481,6.2832,4.0786,1.7917,6.2832,0.47807
0,1.6965,2.7547,3.6154,5.108,3.418,6.0598,0,0.4758
5.077,1.334,6.2832,0,5.3361,3.1498,6.2832,1.8492,0.47532
0,6.2832,0.086178,4.1735,4.8964,0,6.1818,0,0.48083
0.039403,0,3.3278,3.1064,0,6.2505,0,6.0585,0.4855
3.6931,1.5656,5.4264,6.2832,0,4.615,5.5595,6.2832,0.47544
0,0,2.763,3.8872,0,0,6.0844,5.4505,0.47711
0,5.133,5.6917,5.6893,3.7685,4.4968,3.5278,2.6837,0.47592
2.5699,1.5298,0,3.6344,5.5527,6.1538,0.90366,1.0627,0.47795
4.5651,0.45076,0.046829,5.5709,2.0787,3.4671,2.1473,4.5337,0.48718
0.78491,2.5992,2.2548,4.8109,3.4236,6.2832,5.9176,2.5853,0.48406
2.7816,4.7546,0.74089,6.2832,1.0111,0,2.6935,1.8309,0.48454
0.093047,0,1.165,4.8741,1.2358,2.7664,2.4806,2.0319,0.47735
0.57992,0,0,4.0782,5.3971,5.8961,2.577,3.634,0.48095
1.8334,0,3.2994,5.2608,2.7208,6.2832,2.8039,1.7205,0.4764
1.3238,1.0555,0,3.9101,5.255,4.2931,4.45,2.7339,0.47676
1.7049,1.5637,0.026018,2.2818,5.3691,1.8305,6.2832,6.2832,0.48347
0.66598,0.36197,6.0474,6.1002,5.6088,5.7806,4.3328,3.7184,0.47987
0,5.9191,1.1914,6.05,4.8785,6.0429,2.8034,6.2832,0.47831
0.040251,0,1.832,3.6861,2.4571,6.2832,0,1.6305,0.47999
4.0589,0,1.7502,4.2452,4.3275,4.5957,3.1401,4.2569,0.48167
3.2617,0,0.63235,2.6159,2.7716,0.36829,4.5897,4.6626,0.4837
0.80791,6.0765,0,3.6535,5.4254,0,4.8743,6.2776,0.48107
1.8868,2.7521,0.35398,1.6762,5.9734,0,4.653,0,0.47891
6.2832,3.09,6.2832,3.3412,0,1.4395,4.329,5.3601,0.48047
0,2.1749,0,4.6256,0.34869,4.6886,0.59611,1.1254,0.47987
2.9179,1.6167,0,4.1679,5.6732,5.3168,6.2832,5.0142,0.47544
0.43163,1.853,1.5111,2.8881,3.6989,5.1794,4.2217,0,0.48323
1.9582,1.5332,0.027298,3.4193,2.3125,2.7993,4.2007,6.2832,0.48215
0,6.2832,2.5608,0,3.4708,4.1884,5.0417,2.1971,0.48227
1.9853,0.90611,3.2673,3.844,1.0604,4.9997,3.2942,5.0303,0.47616
2.6627,2.5663,3.003,1.8845,2.9195,3.4291,6.2832,6.2832,0.47628
0.12996,2.0207,1.5371,2.2751,0,5.7455,4.7634,2.5474,0.48083
4.572,1.3812,0.017314,4.3051,1.9982,4.4455,1.7921,0,0.47699
6.2832,1.3698,0.042226,5.5081,2.4866,1.8129,4.9054,1.4315,0.47723
1.5324,2.0142,0.036669,5.0237,4.4036,6.1518,6.2832,3.5472,0.47424
4.1544,3.3745,0,0,2.6927,3.4601,3.4028,2.4982,0.47472
0,0.071897,6.1484,1.5489,0,0,6.2832,1.5087,0.47963
4.173,3.3139,0,6.2832,6.2832,2.5312,6.2832,2.5596,0.48227
2.4055,4.0255,1.0411,6.2832,4.8314,5.3666,5.897,1.8656,0.48215
6.2832,6.2832,2.4761,3.6448,3.5248,1.7476,6.2832,6.2832,0.47975
1.5722,3.0989,0.93203,5.7877,6.2832,0,0.86746,2.5165,0.47771
4.6335,4.8428,4.2857,4.4127,3.8379,2.1998,2.6351,0,0.47975
5.4289,0.83218,1.1736,0,6.2832,1.0357,3.639,1.956,0.48191
4.7532,6.2832,0.62553,4.2246,1.4812,6.2832,0,0,0.47879
1.2025,0,0.067141,5.0001,2.6365,5.7319,3.6026,1.6384,0.47855
0.42844,2.7609,1.0654,0.33772,0,6.2832,3.8005,0.1088,0.47616
0,2.4198,2.4872,4.375,4.1406,1.8241,6.2832,0,0.48011
2.4562,0.45653,0.37435,6.2832,5.6341,0.1558,2.0701,6.2832,0.48311
0,2.0692,4.8545,2.7514,2.6956,4.1839,4.2316,4.5555,0.48143
3.132,5.9564,0,6.2832,1.6254,2.6818,0,4.4046,0.47628
0.85088,0,0,6.2832,0.89068,3.3488,5.0884,5.1925,0.47699
3.309,2.4945,0,1.8249,6.2832,6.2832,6.2832,5.7944,0.48287
4.1447,2.8181,3.1495,5.6575,2.5856,0.8296,2.6353,3.0934,0.47652
1.5193,3.4849,1.1037,3.8515,4.6273,0.89055,2.1088,0.14385,0.47472
1.4294,0.81172,3.3694,0.18136,2.8415,6.2832,1.4496,6.2832,0.48646
0,0,0,3.3857,3.8643,0,6.2832,1.5534,0.47927
6.0865,4.7103,0.99513,6.2832,1.9882,5.9291,2.0235,2.2198,0.47592
1.919,2.4119,1.4118,3.4396,1.9785,3.286,4.4316,6.2832,0.47676
1.9979,3.6518,2.3703,4.6524,4.155,0,6.2832,0.99991,0.4752
5.6133,4.0652,0.29131,4.51,6.2832,4.4856,3.5346,0.39495,0.48179
0,3.3199,0,5.076,2.5189,0.27852,6.059,1.2939,0.47628
2.7384,6.2832,4.647,2.6639,2.9443,6.2832,4.5804,0.32642,0.4764
3.1255,2.0904,0.074866,3.8137,0.89341,4.9546,3.1464,4.5722,0.48275
4.435,0.88406,0.078082,4.5761,3.5873,1.279,1.3607,2.2646,0.47628
1.7864,0.89985,0,2.1129,2.1185,6.2832,3.8748,4.8793,0.48143
0.9794,2.4512,0,6.2832,5.2822,2.7123,0.8713,6.2832,0.47688
3.9442,6.2832,0.0067034,4.5702,3.2245,2.3131,3.8212,2.1132,0.48406
4.2765,0.79896,0,5.9542,0,5.9388,4.164,5.0521,0.47771
1.0753,2.8842,4.1703,3.424,5.5083,2.7032,5.973,5.6491,0.48143
0,0.27732,0,6.2832,6.2832,4.473,2.8436,2.9588,0.48442
0.7586,3.8364,0,0,0,5.9307,0.080367,2.9792,0.48418
0.91326,3.066,0.35437,0.93861,0,0.077152,5.1351,5.1516,0.48059
2.6774,0,4.8455,4.1517,4.7535,4.1989,6.2832,2.1103,0.47652
6.2832,0.25548,0,6.2832,3.3399,4.9314,6.2832,6.2832,0.4764
1.2631,1.6299,1.1281,1.2293,6.2832,0,6.0875,0.44614,0.47508
6.2832,2.876,0.12855,4.0639,3.6154,4.8031,5.2646,6.2832,0.47735
0,0.93154,0,5.5187,2.3017,3.1091,3.5226,3.4822,0.47867
1.8604,2.3797,0,2.859,3.0553,5.42,4.5704,5.4224,0.48347
0,0,4.1176,5.9605,3.5443,2.9798,0.78186,0,0.47544
0,2.6372,0,2.7558,0,0,0,0.57568,0.47831
0.14298,0,4.028,3.9104,6.2832,3.0965,3.2872,2.4091,0.47879
6.2832,4.4894,4.436,6.2832,6.2832,6.2832,3.3908,0,0.48119
0,3.1955,2.7243,6.2832,3.3578,0,6.012,0,0.48394
5.2873,3.112,5.605,5.2985,1.3588,6.2381,0,3.9243,0.47532
0.42595,0,2.6803,4.5456,1.2233,6.1027,3.6314,5.5398,0.47711
2.4195,1.0315,2.8418,2.61,1.0492,1.5217,4.2434,4.1883,0.48838
4.4215,1.4986,2.5104,6.2832,6.2832,6.2832,1.5096,6.2832,0.48478
0.24251,0,1.0842,2.2094,6.2832,0.071047,2.7773,6.2832,0.47783
4.4234,1.3697,0.10124,6.2832,0,1.4507,0,4.7885,0.47676
1.781,4.5606,1.1876,6.2832,3.7669,1.0885,3.248,1.778,0.47664
2.6629,4.9755,0,5.2499,3.3818,2.1665,1.5149,1.0232,0.47592
0.58891,1.3077,0.65603,3.9114,1.0071,4.5903,3.2156,0.73,0.48143
0,1.3299,4.3695,3.0179,3.3575,4.004,5.0862,4.4849,0.47999
4.5313,3.5961,2.0923,4.1745,3.9495,3.7381,1.5302,3.1793,0.47903
3.0977,1.2932,1.7115,4.6367,3.8074,3.6643,1.9614,4.6204,0.4764
0,2.3476,0,2.259,5.9533,0,5.5391,4.6741,0.47664
0.67537,0.39234,2.6642,6.2832,3.763,5.7871,4.0082,3.4457,0.47592
1.7826,6.2832,0,6.2832,4.9633,6.2832,4.2881,5.4839,0.48778
1.7605,4.7126,0,6.2832,4.0304,3.6048,6.2832,4.1404,0.47676
3.8493,0.62469,3.1666,3.4152,3.2193,4.3556,6.2832,4.5259,0.48227
1.9392,0.55366,0.077976,4.4127,0,0,6.2832,6.2832,0.47795
0,4.9254,0.059871,3.574,3.5602,2.4355,3.7929,5.4693,0.48131
1.1426,1.2297,0.57028,5.5885,5.7783,5.0597,1.7777,6.2832,0.47652
2.6105,1.6075,0,5.244,4.8382,0.61197,3.911,3.5524,0.48239
2.4691,3.4263,0.01292,3.5718,1.8422,6.2832,1.5123,2.3627,0.48035
3.6032,1.3549,2.5064,4.4698,3.7683,3.5607,2.81,4.4759,0.48107
0,0,0,1.5143,1.7083,6.2832,3.0349,3.7187,0.48718
0.06935,2.5829,0.069837,2.1361,0.31289,2.3562,6.2832,5.6753,0.47783
